ID;HTS;NRES;IFM;ILM;ICH;SEXO;AUTLIC;NSET;TVIA1;TVIA2;TVIA3;TVIA4;TVIA5;TVIA6;TVIA7;TVIA8;TVIA9;TCAM1;TCAM2;TCAM3;TCAM4;TCAM5;TCAM6;TCAM7;TCAM8;   ;TVIB1;TVIB2;TVIB3;TVIB4;TVIB5;TVIB6;TVIB7;TVIB8;TVIB9;D1;D2;TESP3;TESP4;TESP5;TESP6;TESP7;TESP8;TESP9;CTOT1;CTOT2;CTOT3;CTOT4;CTOT5;CTOT6;CTOT7;CTOT8;CTOT9;HORA;NOD1;NOD2;JEFH;NAUT;NEST;NTRAB;LTOT;TVIA6A;TVIA6M;TVIA7A;TVIA7M;TVIA8T;TVIA8M;TVIA9B;TVIA9M;DISP1;DISP2;DISP3;DISP4;DISP5;DISP6;DISP7;DISP8;DISP9;LasCondes
42;45;4;100000;38000;6;0;0,66;8;913;913;1012;0;2156;967;1311;960;1134;706;706;673;0;673;432;432;644;644;845;845;912;0;1782;967;1311;960;1134;0;1;24;0;42;78;78;102;90;85;18;60;0;20;44;13;73;33;800;315;701;0;2;1;2;3;265;702;609;702;120;840;294;840;1;1;1;0;1;1;1;1;1;1
43;44;3;27000;27000;8;1;0;3;0;0;0;0;890;0;0;685;743;0;0;0;0;324;0;0;835;835;0;0;0;0;881;0;0;685;743;0;0;0;0;162;0;0;330;354;0;0;0;0;40;0;0;55;65;750;311;512;1;0;0;1;0;0;0;0;0;253;432;311;432;0;0;0;0;1;0;0;1;1;0
43;45;3;130000;80000;9;1;0,5;8;1114;1114;1532;0;2111;1186;2165;1278;1572;706;706;331;0;331;432;432;418;418;1041;1041;1380;0;1836;1186;2165;1278;1572;1;0;48;0;108;78;78;125;120;90;20;60;0;20;47;14;43;31;740;413;701;1;1;0;2;2;346;840;1325;840;438;840;732;840;1;1;1;0;1;1;1;1;1;1
44;50;4;40000;40000;5;1;0;4;0;0;833;0;1199;0;0;809;755;0;0;324;0;324;0;0;590;590;0;0;750;0;1080;0;0;809;755;0;0;138;0;12;0;0;330;300;0;0;80;0;40;0;0;65;65;750;315;513;1;0;1;1;0;0;0;0;0;197;612;215;540;0;0;1;0;1;0;0;1;1;0
44;45;4;100000;10000;8;1;0,5;5;0;999;1420;0;2316;0;0;995;1619;0;706;583;0;583;0;0;554;554;0;1019;1127;0;2105;0;0;995;1619;1;0;36;0;96;0;0;114;120;0;20;60;0;18;0;0;63;31;815;120;701;0;1;2;2;2;0;0;0;0;689;306;1313;306;0;1;1;0;1;0;0;1;1;1
45;65;3;60000;60000;5;1;0;3;0;0;0;0;1139;0;0;951;967;0;0;0;0;720;0;0;842;842;0;0;0;0;1117;0;0;951;967;0;0;0;0;30;0;0;330;204;0;0;0;0;40;0;0;65;65;720;411;513;1;0;2;1;0;0;0;0;0;135;816;151;816;0;0;0;0;1;0;0;1;1;0
45;45;4;60000;60000;7;1;1;7;1082;1082;0;0;2258;1118;1707;1182;1428;706;706;0;0;547;432;432;835;835;1002;1002;0;0;1822;1118;1707;1182;1428;0;1;0;0;108;78;78;114;120;92;21;0;0;20;52;14;43;33;815;413;701;1;2;0;1;2;416;702;1005;702;342;840;588;840;1;1;0;0;1;1;1;1;1;1
46;44;2;50000;18000;5;0;0;4;0;0;960;0;1381;0;0;840;858;0;0;252;0;252;0;0;850;850;0;0;865;0;1244;0;0;840;858;0;0;138;0;12;0;0;330;240;0;0;80;0;40;0;0;65;65;750;401;513;0;0;0;2;0;0;0;0;0;168;672;186;672;0;0;1;0;1;0;0;1;1;0
46;45;3;80000;80000;9;1;1;7;0;929;1346;0;2218;1225;2125;1014;1362;0;706;763;0;763;432;432;734;734;0;948;1068;0;2016;1225;2125;1014;1362;1;0;36;0;96;78;78;114;120;0;21;60;0;20;35;14;73;33;750;120;701;1;1;1;1;1;385;840;1285;840;546;468;894;468;0;1;1;0;1;1;1;1;1;1
47;55;5;30000;28000;5;1;0;4;0;0;807;0;1200;0;0;660;686;0;0;310;0;310;0;0;619;619;0;0;727;0;1081;0;0;660;686;0;0;138;0;12;0;0;330;198;0;0;80;0;40;0;0;65;65;755;314;513;1;0;2;1;1;0;0;0;0;120;540;146;540;0;0;1;0;1;0;0;1;1;0
47;44;6;200000;150000;6;1;0,75;7;0;776;1096;0;1888;1079;1142;1044;1062;0;706;454;0;454;432;432;425;425;0;793;870;0;1716;1079;1142;1044;1062;0;1;36;0;96;78;78;114;120;0;17;60;0;10;42;13;48;33;750;114;701;1;3;3;2;4;239;840;302;840;204;840;594;468;0;1;1;0;1;1;1;1;1;1
48;50;4;95000;95000;1;1;1;3;383;0;300;0;446;0;0;0;0;0;0;274;0;310;0;0;0;0;358;0;273;0;417;0;0;0;0;1;0;138;0;12;0;0;0;0;17;0;80;0;40;0;0;0;0;810;211;105;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0
48;44;5;60000;15000;5;1;0,5;6;0;918;884;0;1736;0;1057;666;942;0;706;490;0;490;0;432;461;878;0;706;762;0;1356;0;1057;666;942;1;0;30;0;36;0;78;108;120;0;11;60;0;20;0;14;33;33;745;506;701;0;1;1;2;2;0;0;433;624;594;72;318;624;0;1;1;0;1;0;1;1;1;1
49;45;5;30000;17000;5;1;0;3;0;0;768;0;1008;0;0;831;0;0;0;950;0;677;0;0;742;0;0;0;745;0;892;0;0;831;0;0;0;36;0;42;0;0;228;0;0;0;80;0;40;0;0;65;0;750;313;513;1;0;1;2;0;0;0;0;0;345;486;0;0;0;0;1;0;1;0;0;1;0;0
49;44;4;60000;60000;8;1;0,5;8;970;970;1372;0;1863;1067;1159;1092;1134;706;706;475;0;475;432;432;446;446;907;907;1236;0;1620;1067;1159;1092;1134;1;0;48;0;54;78;78;125;120;80;15;60;0;20;42;13;43;33;740;411;701;1;1;2;1;2;227;840;319;840;252;840;828;306;1;1;1;0;1;1;1;1;1;1
50;50;3;55000;55000;2;0;0,5;8;992;992;1057;0;1206;1021;2446;971;1021;324;0;670;0;562;418;346;763;763;928;928;1025;0;1183;1021;2446;971;1021;1;0;78;0;30;192;192;270;204;112;41;80;0;40;54;25;65;65;800;411;512;1;1;1;1;2;259;762;1684;762;209;762;259;762;1;1;1;0;1;1;1;1;1;0
50;44;2;42000;42000;9;1;1;8;1086;1086;1112;0;2444;1166;1668;1122;1308;202;202;108;0;108;130;130;108;108;1006;1006;1002;0;2020;1166;1668;1122;1308;1;0;36;0;42;78;78;114;108;71;11;60;0;20;39;13;43;33;750;318;701;1;1;0;1;1;326;840;828;840;282;840;468;840;1;1;1;0;1;1;1;1;1;1
51;50;3;50000;13000;8;1;0;2;0;0;0;0;1179;0;0;716;0;0;0;0;0;677;0;0;396;0;0;0;0;0;1062;0;0;716;0;0;0;0;0;12;0;0;270;0;0;0;0;0;40;0;0;60;0;740;319;511;0;0;0;2;0;0;0;0;0;206;510;0;0;0;0;0;0;1;0;0;1;0;0
51;44;5;120000;120000;6;1;0,66;8;1372;1372;1052;0;1973;1117;1418;1111;1387;202;202;130;0;130;130;130;130;130;1063;1063;931;0;1591;1117;1418;1111;1387;0;1;30;0;96;78;78;108;150;85;17;60;0;20;80;14;43;33;750;513;701;1;2;3;1;3;493;624;794;624;271;840;1171;216;1;1;1;0;1;1;1;1;1;1
52;42;4;60000;20000;2;0;1;4;0;347;368;384;674;0;0;0;0;0;0;569;778;367;0;0;0;0;0;334;361;384;596;0;0;0;0;1;0;24;192;300;0;0;0;0;0;25;80;25;40;0;0;0;0;810;306;112;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0
52;44;3;75000;28000;8;0;0,5;8;1271;1271;997;0;1875;1066;1211;1062;1314;202;202;187;0;187;130;130;187;187;985;985;882;0;1512;1066;1211;1062;1314;1;0;30;0;54;78;78;108;126;79;14;60;0;20;57;14;43;33;745;512;701;0;1;1;2;2;364;702;509;702;222;840;1098;216;1;1;1;0;1;1;1;1;1;1
53;44;4;110000;30000;4;0;0;3;0;0;361;384;530;0;0;0;0;0;0;706;662;475;0;0;0;0;0;0;361;384;525;0;0;0;0;0;0;24;192;12;0;0;0;0;0;0;80;25;40;0;0;0;0;715;505;113;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
53;44;6;60000;45000;5;1;0,66;8;752;752;713;0;1442;927;1212;795;1108;202;202;101;0;101;144;144;115;115;578;578;615;0;1126;927;1212;795;1108;0;1;30;0;36;78;78;108;108;67;9;60;0;20;72;13;43;33;750;503;701;1;2;3;2;3;303;624;588;624;249;546;562;546;1;1;1;0;1;1;1;1;1;1
54;40;3;50000;35000;5;0;1;5;635;0;839;0;1212;683;0;731;0;302;0;770;0;770;346;0;346;0;610;0;756;0;1092;683;0;731;0;1;0;138;0;12;192;0;330;0;122;0;80;0;40;60;0;65;0;750;319;511;1;1;0;1;1;173;510;0;0;221;510;0;0;1;0;1;0;1;1;0;1;0;0
54;44;6;200000;140000;4;1;0,66;5;475;475;634;546;1357;0;0;0;0;533;533;626;583;626;0;0;0;0;444;444;582;546;1170;0;0;0;0;0;1;18;78;12;0;0;0;0;18;9;60;13;20;0;0;0;0;805;708;700;1;2;1;2;3;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1
55;40;4;45000;34000;4;1;1;4;449;0;498;570;742;0;0;0;0;302;0;468;1008;338;0;0;0;0;433;0;484;570;657;0;0;0;0;1;0;30;192;42;0;0;0;0;135;0;80;25;40;0;0;0;0;740;317;511;1;1;1;2;1;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0
55;44;5;150000;30000;9;0;0,5;6;0;1030;1259;0;2609;0;1480;1182;1398;0;706;583;0;583;0;432;554;554;0;1051;1134;0;2156;0;1480;1182;1398;1;0;36;0;42;0;78;114;114;0;25;60;0;20;0;14;43;33;745;320;701;0;1;3;2;2;0;0;640;840;342;840;558;840;0;1;1;0;1;0;1;1;1;1
56;44;4;85000;35000;4;1;0,5;4;0;465;631;468;1279;0;0;0;0;0;706;763;720;763;0;0;0;0;0;431;558;468;1122;0;0;0;0;1;0;18;78;12;0;0;0;0;0;5;60;13;20;0;0;0;0;805;707;700;0;1;2;2;2;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1
57;50;9;180000;83000;4;0;0,75;4;0;383;448;438;594;0;0;0;0;0;0;317;547;518;0;0;0;0;0;368;434;438;588;0;0;0;0;0;1;24;192;12;0;0;0;0;0;25;40;22;40;0;0;0;0;800;504;113;1;3;3;5;4;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0
57;44;5;80000;80000;4;1;1;5;456;456;615;468;1315;0;0;0;0;706;706;871;1030;871;0;0;0;0;485;485;564;468;1134;0;0;0;0;0;1;18;78;12;0;0;0;0;72;11;60;13;20;0;0;0;0;800;306;700;1;2;2;1;2;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1
58;48;6;90000;90000;2;0;0,4;7;835;861;0;0;1063;764;1708;822;878;331;101;0;0;288;346;274;374;446;802;828;0;0;1052;764;1708;822;878;0;1;0;0;210;192;192;216;240;178;37;0;0;40;59;26;65;65;745;401;511;0;2;1;4;5;194;570;1138;570;252;570;308;570;1;1;0;0;1;1;1;1;1;0
58;44;3;82000;82000;5;1;0,5;7;0;616;974;0;1451;802;889;708;648;0;706;475;0;475;432;432;446;446;0;575;840;0;1134;802;889;708;648;1;0;48;0;54;78;78;125;120;0;11;50;0;20;120;13;63;33;800;416;701;1;1;1;1;2;256;546;343;546;402;306;342;306;0;1;1;0;1;1;1;1;1;1
59;48;5;150000;55000;7;0;0,5;8;355;484;411;0;774;557;1375;614;711;302;0;454;0;338;432;360;504;590;341;465;400;0;766;557;1375;614;711;1;0;30;0;66;192;192;222;258;110;44;80;0;40;51;25;65;65;745;313;511;0;1;2;2;2;119;438;937;438;176;438;387;324;1;1;1;0;1;1;1;1;1;0
59;44;5;65000;65000;9;1;0,5;7;0;721;1030;0;1720;789;1517;715;761;0;706;691;0;511;432;432;482;482;0;674;888;0;1483;789;1517;715;761;1;0;48;0;36;78;78;125;114;0;14;50;0;20;64;13;43;33;800;330;701;1;1;3;1;2;165;624;893;624;91;624;137;624;0;1;1;0;1;1;1;1;1;1
60;44;5;35000;25000;5;0;0;3;0;0;0;0;748;0;0;558;591;0;0;0;0;266;0;0;403;353;0;0;0;0;741;0;0;558;591;0;0;0;0;12;0;0;222;198;0;0;0;0;40;0;0;65;65;740;314;511;1;0;2;1;0;0;0;0;0;120;438;153;438;0;0;0;0;1;0;0;1;1;0
61;44;3;37000;37000;5;0;0;4;0;0;632;0;850;0;0;815;778;0;0;734;0;691;0;0;360;360;0;0;614;0;877;0;0;815;778;0;0;36;0;18;0;0;228;204;0;0;80;0;40;0;0;65;65;730;404;511;1;0;0;1;0;0;0;0;0;101;714;142;636;0;0;1;0;1;0;0;1;1;0
61;44;4;60000;60000;4;1;0,5;5;746;746;715;546;1473;0;0;0;0;252;252;252;274;252;0;0;0;0;697;697;656;546;1270;0;0;0;0;1;0;24;78;18;0;0;0;0;120;10;60;13;20;0;0;0;0;805;709;701;1;1;2;1;2;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1
62;44;4;45000;45000;4;1;0,5;5;630;630;591;546;1285;0;0;0;0;252;252;382;655;122;0;0;0;0;589;589;542;546;1108;0;0;0;0;1;0;18;78;12;0;0;0;0;101;11;60;13;20;0;0;0;0;800;708;701;1;1;2;1;2;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1
63;60;2;21000;15000;5;0;0;3;0;0;0;0;893;0;0;659;683;0;0;0;0;331;0;0;562;562;0;0;0;0;805;0;0;659;683;0;0;0;0;12;0;0;228;354;0;0;0;0;40;0;0;65;65;740;311;513;1;0;0;2;0;0;0;0;0;173;486;197;486;0;0;0;0;1;0;0;1;1;0
63;44;4;60000;60000;8;1;0,66;8;682;682;647;0;1291;700;784;768;690;252;252;144;0;144;144;144;619;158;525;525;558;0;1008;700;784;768;690;0;1;30;0;36;78;78;108;126;88;4;60;0;20;36;13;33;33;800;502;701;1;2;2;1;3;232;468;316;468;222;546;222;468;1;1;1;0;1;1;1;1;1;1
64;42;4;75000;75000;4;0;0;2;0;0;0;672;778;0;0;0;0;0;0;0;518;454;0;0;0;0;0;0;0;672;763;0;0;0;0;0;0;0;192;12;0;0;0;0;0;0;0;25;40;0;0;0;0;740;502;117;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
64;44;5;100000;70000;6;1;0,66;6;910;910;1106;0;1665;914;1817;0;0;202;202;270;0;270;130;130;0;0;850;850;953;0;1301;914;1817;0;0;0;1;48;0;54;78;78;0;0;105;13;50;0;20;36;13;0;0;750;417;701;1;2;3;2;3;140;774;1043;774;0;0;0;0;1;1;1;0;1;1;1;0;0;1
65;48;4;70000;70000;1;1;1;7;543;560;0;0;1239;548;1002;584;619;252;0;0;0;590;331;259;331;331;522;538;0;0;1116;548;1002;584;619;0;1;0;0;360;192;192;228;354;82;27;0;0;40;57;26;65;65;815;311;511;0;3;0;2;3;164;384;618;384;200;384;235;384;1;1;0;0;1;1;1;1;1;0
65;44;4;75000;75000;4;1;0,5;5;434;434;460;390;956;0;0;0;0;418;418;158;58;158;0;0;0;0;402;402;407;390;839;0;0;0;0;1;0;18;78;12;0;0;0;0;91;5;50;13;20;0;0;0;0;810;304;701;1;1;2;1;2;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1
66;48;6;78000;40000;5;1;0,33;5;0;1040;1037;0;1326;0;2594;0;1272;0;29;288;0;756;0;490;0;706;0;973;1007;0;1327;0;2594;0;1272;1;0;60;0;54;0;192;0;210;0;61;80;0;50;0;26;0;65;740;414;512;0;1;3;2;3;0;0;1832;762;0;0;510;762;0;1;1;0;1;0;1;0;1;0
66;44;3;60000;60000;5;1;0,5;5;532;532;824;546;1261;0;0;0;0;418;418;216;684;216;0;0;0;0;497;497;710;546;985;0;0;0;0;1;0;48;78;54;0;0;0;0;98;9;60;13;20;0;0;0;0;755;406;701;1;1;1;1;2;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1
67;48;4;68000;68000;3;1;1;5;1111;0;1057;0;1280;1064;0;0;1105;446;0;360;0;446;331;0;0;475;1039;0;1027;0;1255;1064;0;0;1105;1;0;60;0;42;192;0;0;210;238;0;100;0;40;78;0;0;65;805;414;512;1;1;2;1;1;302;762;0;0;0;0;343;762;1;0;1;0;1;1;0;0;1;0
67;60;5;105000;105000;6;1;0,66;8;1280;1280;1191;0;2183;1335;2220;1199;1397;418;418;475;0;799;130;130;475;475;1185;1185;1073;0;1805;1335;2220;1199;1397;0;1;60;0;78;78;78;138;126;123;21;60;0;20;49;14;43;33;755;324;701;1;2;3;1;3;495;840;1380;840;359;840;557;840;1;1;1;0;1;1;1;1;1;1
68;44;5;50000;37000;5;1;0;2;0;0;0;0;564;0;0;0;625;0;0;0;0;461;0;0;0;360;0;0;0;0;499;0;0;0;625;0;0;0;0;42;0;0;0;210;0;0;0;0;40;0;0;0;65;805;306;512;1;0;1;2;0;0;0;0;0;0;0;253;372;0;0;0;0;1;0;0;0;1;0
68;44;4;120000;80000;4;1;0,5;8;1052;1052;0;840;2018;1035;1774;960;1134;418;418;0;1858;648;130;130;648;648;974;974;0;840;1668;1035;1774;960;1134;1;0;0;78;42;78;78;138;90;142;31;0;13;20;75;13;43;33;750;315;701;1;1;1;2;2;195;840;934;840;120;840;294;840;1;1;0;1;1;1;1;1;1;1
69;45;6;150000;120000;8;1;0,5;8;999;999;1078;0;1508;895;1862;934;964;324;0;547;0;547;274;202;346;346;934;934;963;0;1347;895;1862;934;964;1;0;138;0;12;192;192;330;246;103;37;80;0;40;58;26;60;65;800;418;512;1;1;2;3;2;211;684;1178;684;250;684;280;684;1;1;1;0;1;1;1;1;1;0
69;48;5;70000;70000;7;1;1;7;981;981;0;0;1546;1010;1522;950;1057;418;418;0;0;497;130;130;252;252;917;917;0;0;1344;1010;1522;950;1057;1;0;0;0;54;78;78;138;102;108;14;0;0;20;31;14;33;33;730;409;701;1;1;3;1;1;704;306;1216;306;110;840;217;840;1;1;0;0;1;1;1;1;1;1
70;40;3;32000;24000;5;0;0;4;0;0;1165;0;1630;0;0;964;929;0;0;612;0;612;0;0;835;835;0;0;1040;0;1455;0;0;964;929;0;0;138;0;12;0;0;330;246;0;0;80;0;40;0;0;65;65;735;418;512;1;0;0;1;0;0;0;0;0;202;762;245;684;0;0;1;0;1;0;0;1;1;0
70;44;4;30000;20000;7;0;1;8;932;932;738;0;1483;894;1106;768;1068;418;418;252;0;252;130;130;540;540;718;718;636;0;1158;894;1106;768;1068;1;0;30;0;36;78;78;108;108;97;8;60;0;20;42;14;43;33;745;503;701;1;1;2;2;1;426;468;638;468;222;546;522;546;1;1;1;0;1;1;1;1;1;1
71;40;2;52000;15000;5;0;0;3;0;0;0;0;985;0;0;958;1001;0;0;0;0;713;0;0;468;468;0;0;0;0;1016;0;0;958;1001;0;0;0;0;30;0;0;330;204;0;0;0;0;40;0;0;65;65;720;411;512;0;0;0;2;0;0;0;0;0;196;762;239;762;0;0;0;0;1;0;0;1;1;0
71;40;2;10000;10000;4;0;0;4;0;547;488;468;1072;0;0;0;0;0;418;295;281;295;0;0;0;0;0;488;474;468;1002;0;0;0;0;0;0;18;78;12;0;0;0;0;0;7;60;13;20;0;0;0;0;820;707;701;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1
72;40;5;43000;20000;4;0;1;2;0;0;0;762;1001;0;0;0;0;0;0;0;497;209;0;0;0;0;0;0;0;762;982;0;0;0;0;1;0;0;192;30;0;0;0;0;0;0;0;25;40;0;0;0;0;750;500;113;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
72;48;5;80000;12000;8;0;0,5;6;0;815;1089;0;1940;0;1324;1110;1254;0;418;252;0;252;0;130;252;252;0;832;864;0;1764;0;1324;1110;1254;1;0;36;0;96;0;78;114;120;0;16;60;0;20;0;13;53;33;750;119;701;0;1;2;2;2;0;0;484;840;270;840;708;546;0;1;1;0;1;0;1;1;1;1
73;40;3;50000;23000;5;0;0;2;0;0;0;618;808;0;0;0;0;0;0;0;626;389;0;0;0;0;0;0;0;618;800;0;0;0;0;0;0;0;192;12;0;0;0;0;0;0;0;25;40;0;0;0;0;750;502;113;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
73;44;4;100000;80000;4;0;0,66;5;469;469;494;390;1045;0;0;0;0;115;115;144;418;144;0;0;0;0;434;434;437;390;917;0;0;0;0;0;1;18;78;12;0;0;0;0;94;7;60;13;20;0;0;0;0;810;305;701;1;2;2;2;3;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1
74;44;3;125000;25000;4;0;0;2;0;0;0;762;977;0;0;0;0;0;0;0;374;223;0;0;0;0;0;0;0;762;958;0;0;0;0;0;0;0;192;30;0;0;0;0;0;0;0;25;40;0;0;0;0;800;500;113;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
74;44;4;80000;12000;9;0;0,66;8;1027;1027;1172;0;2464;1235;1300;1182;1398;115;115;122;0;122;130;130;122;122;1048;1048;1056;0;2036;1235;1300;1182;1398;0;1;36;0;42;78;78;114;114;122;21;60;0;20;50;14;43;33;745;320;701;0;2;1;2;3;395;840;460;840;342;840;558;840;1;1;1;0;1;1;1;1;1;1
75;40;2;25000;25000;4;0;0;2;0;0;0;684;818;0;0;0;0;0;0;0;648;605;0;0;0;0;0;0;0;684;802;0;0;0;0;0;0;0;192;12;0;0;0;0;0;0;0;25;40;0;0;0;0;750;502;113;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
75;44;5;85000;85000;9;1;0,66;8;821;821;1099;0;1930;1125;1810;1124;1251;259;259;252;0;252;130;130;252;252;838;838;872;0;1755;1125;1810;1124;1251;0;1;36;0;96;78;78;114;120;83;16;60;0;20;40;13;53;33;750;118;701;1;2;3;1;3;285;840;970;840;284;840;705;546;1;1;1;0;1;1;1;1;1;1
76;45;5;100000;39000;5;0;0;4;0;0;887;0;1103;0;0;960;1050;0;0;396;0;295;0;0;497;497;0;0;1020;0;1212;0;0;960;1050;0;0;78;0;42;0;0;270;210;0;0;80;0;40;0;0;65;65;700;414;512;0;0;1;2;1;0;0;0;0;198;762;288;762;0;0;1;0;1;0;0;1;1;0
76;44;4;68000;68000;9;1;0,5;8;1037;1037;1055;0;2200;1223;1425;1140;1296;259;259;230;0;230;130;130;230;230;1037;1037;1014;0;1982;1223;1425;1140;1296;1;0;36;0;42;78;78;114;114;100;25;60;0;20;82;14;43;33;740;319;701;1;1;2;1;2;383;840;585;840;300;840;456;840;1;1;1;0;1;1;1;1;1;1
77;48;6;70000;23000;5;0;0;3;0;0;0;0;1153;0;0;961;980;0;0;0;0;756;0;0;878;878;0;0;0;0;1130;0;0;961;980;0;0;0;0;30;0;0;270;204;0;0;0;0;40;0;0;65;65;735;411;513;0;0;2;2;0;0;0;0;0;145;816;164;816;0;0;0;0;1;0;0;1;1;0
77;44;4;57000;57000;5;1;0,5;7;0;1118;1289;0;1902;1111;1821;1075;1198;0;259;230;0;230;130;130;230;230;0;1035;1141;0;1534;1111;1821;1075;1198;1;0;48;0;54;78;78;125;258;0;16;60;0;20;73;13;43;33;745;410;701;1;1;2;1;2;337;774;1047;774;235;840;358;840;0;1;1;0;1;1;1;1;1;1
78;48;6;47000;13000;5;0;0;2;0;0;0;0;1247;0;0;0;1051;0;0;0;0;648;0;0;0;770;0;0;0;0;1123;0;0;0;1051;0;0;0;0;78;0;0;0;258;0;0;0;0;40;0;0;0;65;730;403;513;0;0;4;2;2;0;0;0;0;0;0;379;672;0;0;0;0;1;0;0;0;1;0
78;44;4;110000;30000;5;0;0,5;8;857;857;1167;0;2044;1140;1754;1172;1348;259;259;94;0;94;130;130;94;94;874;874;926;0;1858;1140;1754;1172;1348;1;0;36;0;96;78;78;114;120;87;19;60;0;20;43;13;53;33;750;119;701;0;1;2;2;2;300;840;914;840;332;840;802;546;1;1;1;0;1;1;1;1;1;1
79;45;7;103000;103000;1;1;1;4;1022;1022;0;816;1468;0;0;0;0;0;0;0;706;65;0;0;0;0;955;955;0;816;1397;0;0;0;0;0;1;0;192;210;0;0;0;0;86;43;0;25;40;0;0;0;0;800;500;105;1;2;3;1;2;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0
79;48;5;120000;120000;6;1;0,66;8;1042;1042;1410;0;2031;1075;1167;1182;1428;259;259;144;0;144;130;130;144;144;965;965;1248;0;1638;1075;1167;1182;1428;0;1;48;0;108;78;78;125;120;93;22;50;0;20;85;15;44;32;745;413;701;1;2;3;1;3;373;702;465;702;342;840;588;840;1;1;1;0;1;1;1;1;1;1
80;45;2;25000;15800;5;0;0;3;0;0;0;0;2304;0;0;1134;1530;0;0;0;0;223;0;0;569;569;0;0;0;0;2057;0;0;1134;1530;0;0;0;0;120;0;0;270;366;0;0;0;0;40;0;0;65;65;730;417;513;1;0;0;1;0;0;0;0;0;318;816;714;816;0;0;0;0;1;0;0;1;1;0
80;44;4;80000;80000;9;1;0,5;8;1066;1066;1075;0;2161;1135;1876;1095;1258;259;259;101;0;101;130;130;101;101;987;987;969;0;1786;1135;1876;1095;1258;1;0;24;0;42;78;78;102;90;85;18;60;0;20;22;13;43;33;755;317;701;1;1;2;1;2;295;840;1036;840;255;840;418;840;1;1;1;0;1;1;1;1;1;1
81;44;6;80000;20000;5;0;1;2;0;0;0;0;779;0;0;0;737;0;0;0;0;598;0;0;0;742;0;0;0;0;689;0;0;0;737;1;0;0;0;42;0;0;0;210;0;0;0;0;40;0;0;0;65;800;306;513;0;1;3;2;1;0;0;0;0;0;0;311;426;0;0;0;0;1;0;0;0;1;0
81;44;6;70000;15000;5;0;0,5;6;0;924;787;0;1582;0;987;834;942;0;259;108;0;108;0;130;504;504;0;711;678;0;1236;0;987;834;942;1;0;30;0;36;0;78;108;120;0;10;60;0;20;0;14;43;33;750;506;701;0;1;3;2;2;0;0;363;624;210;624;318;624;0;1;1;0;1;0;1;1;1;1
82;48;4;35000;35000;5;1;0;4;0;0;772;0;794;0;0;660;660;0;0;50;0;101;0;0;446;446;0;0;695;0;786;0;0;660;660;0;0;138;0;108;0;0;330;300;0;0;80;0;40;0;0;65;65;800;315;512;1;0;2;1;0;0;0;0;0;174;486;174;486;0;0;1;0;1;0;0;1;1;0
82;44;5;48000;48000;3;1;0,5;7;802;802;710;0;1114;0;1293;749;661;259;259;558;0;558;0;130;421;414;617;617;612;0;870;0;1293;749;661;1;0;48;0;54;0;78;125;126;63;7;60;0;20;0;13;63;33;800;404;701;1;1;2;1;2;0;0;825;468;203;546;193;468;1;1;1;0;1;0;1;1;1;1
83;48;3;20000;20000;5;1;0;3;0;0;0;0;937;0;0;715;700;0;0;0;0;396;0;0;706;706;0;0;0;0;918;0;0;715;700;0;0;0;0;12;0;0;330;204;0;0;0;0;40;0;0;65;65;750;501;512;1;0;0;1;1;0;0;0;0;97;618;82;618;0;0;0;0;1;0;0;1;1;0
83;44;4;60000;60000;4;1;0,5;5;742;742;726;774;1510;0;0;0;0;259;259;324;418;324;0;0;0;0;694;694;666;774;1302;0;0;0;0;1;0;24;78;42;0;0;0;0;74;12;60;13;20;0;0;0;0;800;311;701;1;1;2;1;2;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1
